A.geneID	CLL_1	GCBC_129	GCBC_134	GCBC_135	GCBC_136	GCBC_137	GCBC_138	CLL_25	CLL_26	CLL_27	CLL_28	CLL_29	CLL_30	CLL_4	CLL_5	CLL_6	CLL_92	CLL_93	CLL_94	CLL_95	CLL_96	CLL_97
ENSG00000180574	0.888951	1.54396	1.95132	2.20858	2.18251	2.54547	2.57421	1.97539	2.71332	2.18554	3.00002	2.88705	3.71149	0.711671	0.983736	0.741157	2.52582	3.31198	2.46816	1.85691	2.54378	1.29258
ENSG00000180592	0.00447562	0.0626046	0.0746927	0.0732556	0.0767493	0.0892063	0.0807959	0	0.00771627	0.0012901	0	0.00468646	0.0126075	0.00860243	0.0053765	0.00047587	0	0	0.00421838	0	0.0200708	0
ENSG00000180596	0.685226	2.55727	4.00339	3.46022	3.5557	2.56078	3.42945	0.356933	0.26593	1.75403	0.998836	3.71103	0.49142	3.60489	0.730372	0.327669	17.573	1.96237	9.42909	2.66609	6.33241	0.827903
ENSG00000180611	0.0689314	0.0310847	0.0507762	0.0491982	0.0413302	0.0278672	0.075204	0	0	0.199	0.00451728	0.329012	0.0888635	0	0.0961492	0	0.382416	0	0	0	1.31321	0.00468058
ENSG00000180613	0.00232532	1.11991	1.26283	2.2399	1.60999	1.28362	1.61737	0.0110085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180616	0	1.22119	3.87878	1.24407	1.16432	1.63304	2.83683	0.000720069	0.0058103	0.00272728	0	0	0.00211557	0	0	0	0	0.00198604	0	0	0.00424584	0.000642453
ENSG00000180626	6.09855	8.22296	11.5039	10.0321	12.5165	11.1863	13.7627	2.3864	2.49856	2.34422	3.68687	1.59249	2.88622	2.75452	2.82979	6.36998	3.74577	2.56998	2.31098	2.90264	0.42983	3.44229
ENSG00000180628	51.9922	10.8189	9.51292	8.75672	11.1225	10.5258	11.3505	74.3898	57.6464	47.5381	57.2776	78.7774	131.167	34.1395	44.4506	37.2302	56.7291	60.5185	71.6271	26.272	92.6435	28.3805
ENSG00000180638	0	0.00345671	0.0377994	0.0168913	0.0020818	0.0120463	0.00842155	0.0015844	0	0.0012768	0	0.0162335	0.00141254	0	0	0	0.00457011	0	0	0	0	3.14137e-05
ENSG00000180644	0	1.32762	4.24344	1.87191	1.35364	2.85299	1.29145	0.00836718	0.0144033	9.45781	0.011968	0.0612347	12.6252	10.9087	12.277	0	0.776397	0.0235487	0.024317	0.238961	0	0.404121
ENSG00000180658	0	0.0493918	0.0143125	0.0351183	0	0.0575935	0.104886	0.022725	0	0.00915655	0	0.89642	0	0	0	0	0	0	0	0	0	0
ENSG00000180660	0	0.0978806	0.0705603	0.050113	0.104301	0.0133095	0.0186092	0	0.00261159	0.00282136	0.00425408	0.00512446	0	0	0	0	0	0	0.0305248	0	0	0.0156184
ENSG00000180667	1.80118	3.66046	3.94714	4.41588	6.02669	5.34859	5.45036	9.61738	7.68205	10.0269	9.14685	7.54801	6.86246	2.88684	8.62144	3.27998	1.77274	3.61584	6.63922	9.89272	3.66795	5.37347
ENSG00000180694	9.24635	6.15962	6.64959	6.24534	6.82872	7.65371	6.57548	13.1327	9.08938	14.0765	12.3182	9.78675	29.8893	8.83759	9.10918	4.33089	10.36	6.45051	5.88204	3.73313	6.82801	4.46922
ENSG00000180697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180708	0	0	0	0	0	0	0.0300046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180720	1.00993	0.203397	0.206504	0.11659	0.0704301	0.0804302	0.0605999	2.75917	2.74399	2.05667	2.75272	2.23179	2.50106	3.565	3.08163	3.8049	0.608779	2.46641	1.92008	4.18791	4.97802	3.20667
ENSG00000180730	0	0.0316742	0.0584567	0.0538006	0.0316575	0.12131	0.0090959	0.0071169	0	0.0119483	0.0106393	0	0	0	0.00215777	0	0	0	0	0	0	0.00551195
ENSG00000180739	0	0.00468332	0.080743	0.00909889	0.00496411	0.112091	0.0351426	0	0.00650356	4.05841	0.00542203	0.0220827	2.13349	0	2.0783	0.00783506	0.151792	0	0	0.0290362	0	0.0505623
ENSG00000180745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180758	0.859948	0.972183	0.759169	0.628053	1.11412	1.0853	1.64271	2.21012	1.48685	1.85668	0.764827	1.60295	0.569183	0.487507	0.822198	1.18077	1.37033	2.14957	1.04335	0.894836	0.287004	1.2142
ENSG00000180767	0	0	0	0.00713569	0	0.00750905	0	0	0.091806	0.157299	0	0.00867349	0.114065	0.0127368	0.210554	0	0.0280206	0	0	0	0	0
ENSG00000180772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180773	2.13805	1.61631	1.73557	1.54765	2.4528	2.12163	2.21698	3.97028	2.89264	4.01458	3.46871	3.71442	3.82988	1.89273	2.11061	2.78076	2.88736	2.36285	2.55537	0.95017	2.44782	1.88991
ENSG00000180776	28.7982	12.5107	12.3015	10.6836	11.9888	11.7972	11.7528	65.5163	45.2896	38.7479	46.8497	51.0602	78.1131	38.5885	36.1312	36.1579	25.5072	25.6434	32.8988	27.8349	55.8241	19.0471
ENSG00000180777	0	0	0	0.000668662	0	0	0	0.00285913	0	0.00110442	0	0	0	0	0.00198391	0	0.00201119	0	0	0	0	0.00130007
ENSG00000180785	0.00273359	0.00363625	0	0	0	0	0	0.0117335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180787	12.4	3.73821	4.84323	5.34108	5.94873	5.76191	6.56167	5.5943	5.02393	5.97992	8.67988	1.42181	8.4193	6.62935	5.75514	8.65384	14.3158	10.5196	8.28764	4.40849	1.84652	4.29818
ENSG00000180801	0.000353952	0	0.00265795	0	0	0.00262042	0.00280397	0	0	0	0.00391661	0	0.00173872	0	0.00944882	0	0	0	0	0	0	0
ENSG00000180806	0	0	0	0.00760318	0	0.008001	0.00839021	0	0	0	0	0	0	0	0	0	0.0160229	0	0	0	0	0
ENSG00000180815	0.0139802	0.0115935	0.0145029	0.020774	0.00498187	0.00954516	0.015115	0.0255551	0.00652682	0.0327342	0.0279689	0.0463582	0.0231244	0.0412095	0.129699	0.0414778	0.00672329	0.0170737	0.0440768	0.057639	0.00596179	0.0135315
ENSG00000180817	6.68149	10.9928	9.5392	10.8171	13.7989	11.7407	11.9016	3.46237	3.75111	9.34959	6.30135	8.65344	9.94375	7.99608	7.12435	2.87732	7.13292	6.48268	12.1775	6.40252	11.5215	3.90299
ENSG00000180818	0	0	0.00572867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135257
ENSG00000180822	2.32025	1.06285	1.43673	1.54787	1.82598	1.59671	1.68162	0.792781	0.945871	1.3881	1.034	0.936633	1.30148	1.43822	1.71978	1.84175	2.48627	2.38768	2.33709	0.800512	0.703247	1.1504
ENSG00000180828	0	0.0564009	0.0163747	0.0117404	0.0384315	0.0411275	0.0604599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180834	2.31578	0.570043	0.520277	0.897419	0.641858	0.646319	0.744139	3.4387	4.3161	2.28395	3.47547	1.07875	3.06309	2.73415	1.53827	4.17554	0.92916	1.54534	3.8176	2.68761	2.24074	2.04494
ENSG00000180855	1.44565	1.90376	2.47633	2.32312	2.4532	2.1585	3.05411	1.5645	1.37039	1.67719	1.63331	1.5338	1.15508	1.82628	1.56193	1.61491	1.95969	1.17203	2.36748	1.80803	0.79949	1.51179
ENSG00000180871	0.00917288	0	0.0165318	0	0.00827739	0.0124732	0.00436	0.00656219	0.00564809	1.81404	0	0.009605	0.172631	0	0.0728739	0.00326614	0.00775748	0.0664875	0.00953564	0.00931341	0	0.00487904
ENSG00000180872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180875	0	0.00315142	0	0	0.00668072	0.00311412	0	0	0	0.042927	0	0	0	0	0.00569195	0	0	0	0	0	0	0
ENSG00000180878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269787	0	0	0
ENSG00000180879	25.2026	11.5627	15.207	22.3833	12.0732	10.8619	13.5503	15.6871	17.1579	22.0058	16.9948	18.0471	24.3433	44.1151	40.6141	21.6429	72.3645	50.0951	78.1232	21.684	68.3208	16.5495
ENSG00000180881	0.0251374	0.166941	0.259365	0.146609	0.347139	0.28391	0.347479	0.299245	0.58802	0.466188	0.523638	0.151187	0.607041	0.316669	0.404142	1.32005	0.0393447	0.726335	0.950836	0.781763	0.484649	0.998297
ENSG00000180884	4.89987	3.05004	2.60126	2.70597	2.55901	2.6938	2.69983	2.65292	2.9315	4.12453	5.98593	1.98424	5.84589	3.53644	2.55596	3.40748	5.26314	5.87878	1.89093	2.35416	0.918418	3.16607
ENSG00000180891	0.00531425	1.19247	1.63866	1.13766	1.17347	2.74161	1.85832	0.00722335	0.0114527	0.215091	0.0116214	0.00139115	0.0770061	0.00204287	0.0791465	0.00193164	0.0202241	0	0	0.0146092	0	0.0155465
ENSG00000180900	14.3996	30.6958	25.4892	25.8365	23.9924	25.0706	25.2651	11.8282	12.1149	12.4028	13.7674	14.0436	13.6166	13.4577	18.1897	16.5815	11.0469	12.5299	8.05324	17.5131	8.80827	21.3161
ENSG00000180901	16.2475	10.8255	10.2475	9.41205	8.8894	9.12756	8.53959	12.6344	13.6727	15.6456	15.4857	16.2067	15.5906	16.9168	13.7721	12.7934	11.4098	17.7538	10.0501	16.6991	15.2455	16.7756
ENSG00000180902	11.1831	10.5349	10.5394	12.2256	12.9896	16.2758	16.8513	5.1763	4.75474	11.866	8.15955	4.88267	5.0822	9.38917	14.309	15.9871	4.06694	9.03935	5.46625	13.6419	6.14198	28.7667
ENSG00000180914	0.0865943	0.391079	0.363943	0.455973	0.448901	0.279526	0.319837	0.0328793	0.103899	0.168565	0.0376367	0.243421	0.429479	0.176508	0.103691	0.0670011	0.0554149	0.172769	0.132912	0.189496	0.048843	0.111148
ENSG00000180917	9.152	4.82285	5.74798	5.70028	7.03742	7.15202	7.25447	8.61613	7.11434	7.17287	6.19386	6.41587	8.07294	6.82142	5.82997	5.1032	8.75739	6.99509	6.76342	7.84537	5.17836	5.68309
ENSG00000180919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180921	0.479108	1.01287	1.17578	1.1694	0.873697	0.766263	1.01716	0.284199	0.520185	0.555556	0.43838	3.53855	0.178281	2.87218	1.42925	1.67981	1.91918	0.314679	0.135794	0.456478	0.294939	0.407702
ENSG00000180929	0.013527	0	0	0	0	0.0061313	0.00642956	0.0290312	0.0208227	0.0194958	0.0137953	0	0.00980389	0	0.0433326	0.00501716	0	0	0	0.0223119	0	0.0575598
ENSG00000180934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180938	1.17804	1.8727	2.25932	1.90274	2.49607	2.37365	2.80699	0.6165	0.659564	0.605119	0.92298	0.364666	0.735119	0.535155	1.18808	0.823063	1.6955	1.05111	1.2756	0.880649	0.142447	0.805779
ENSG00000180953	5.64334	5.57687	7.27412	8.09299	9.9188	9.41046	11.3389	2.48124	2.79501	5.97552	3.67278	3.06768	3.56728	5.713	6.04322	6.85891	8.19859	2.65053	5.93414	1.66478	1.53279	2.60783
ENSG00000180957	14.342	12.3328	12.6871	13.4565	13.8339	13.3619	14.3408	11.5881	10.099	17.2867	11.8272	15.3352	17.8945	9.10602	12.266	10.1256	16.2975	12.918	13.0539	8.74974	11.4027	10.5802
ENSG00000180964	6.71667	12.1077	13.3167	12.7009	13.5173	12.5169	13.9696	2.95203	7.02521	10.2173	3.91793	7.79586	5.52875	13.2358	8.64492	4.77773	13.1954	17.2165	16.1146	8.04079	6.34647	7.29453
ENSG00000180974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180979	3.99799	3.88791	5.5014	6.73961	5.43087	5.55724	5.71667	7.55051	8.29085	10.1137	6.69759	7.42515	6.07988	6.43659	6.11226	4.57281	5.03144	3.78709	8.07278	10.1015	16.1843	6.23589
ENSG00000180988	0.0381805	0	0	0	0.0231482	0.0129794	0	0.357812	0.152457	0.0330167	0.0146997	0.134929	0	0.577542	0.468211	0.317351	0	0.0230618	0	1.07637	0	1.22377
ENSG00000180998	0.0644362	0.603221	0.771643	0.54695	0.812531	0.690187	1.1196	0.159769	0.0205091	0.0969768	0.0721772	0.0546377	0.0601204	0.0635053	0.208329	0.171572	0.0717437	0.0114598	0.0545914	0.0302414	0.0210305	0.0605825
ENSG00000180999	0.000649068	0	0	0	0	0	0	0	0.00902752	0	0	0	0.0471529	0	0.00513695	0.00637252	0	0.0342238	0.0325064	0	0	0
ENSG00000181001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181004	0.922058	0.428474	0.617562	0.490519	0.514123	0.505538	0.546247	2.94062	0.718687	0.769042	1.79899	0.543452	1.19214	0.491796	1.02531	0.930078	1.99172	0.855862	1.67957	0.903258	0.555056	0.91327
ENSG00000181007	4.82519	1.90363	2.18733	1.92189	2.35563	1.9644	2.20839	4.44394	4.57999	3.57207	4.78774	2.39451	4.36039	3.80174	4.84598	3.95817	5.80491	4.29135	5.90178	4.12168	3.12988	3.67862
ENSG00000181009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181013	0	0	0	0	0.00914185	0	0	0	0	0	0.00358319	0.00730894	0	0	0	0.0348988	0	0	0.0536956	0.00491233	0	0
ENSG00000181016	0.307836	0.260901	0.38333	0.514307	0.398461	0.662217	0.575624	0.927824	0.311753	1.19414	0.457639	1.18276	0.452368	0.362802	0.667712	0.337101	0.253545	0.504945	1.02873	0.650924	0.387661	0.727553
ENSG00000181019	1.64726	0.1795	0.231368	0.243676	0.201077	0.165134	0.0845922	0.868209	1.00865	1.88828	0.588651	2.27374	2.17818	2.17185	1.51341	0.605122	2.72926	1.67054	0.932433	0.630372	0.744631	0.604601
ENSG00000181023	1.75373	0.0485221	0.039353	0.0523723	0.101339	0.0620016	0.0763837	1.99339	1.25066	0.538111	0.449925	0.331663	0.604092	2.7514	3.72147	4.4952	0.225366	0.364767	2.01163	0.519215	0.0843431	0.831918
ENSG00000181026	6.8588	9.63033	9.65476	8.88347	9.35928	8.25341	6.93331	18.7496	12.0215	7.76013	9.18718	10.6762	6.01991	12.8567	12.3504	16.2634	6.32372	10.543	17.4772	12.6852	6.87758	13.3301
ENSG00000181027	5.68537	10.8008	11.574	11.4672	11.987	12.3404	12.2706	11.0612	7.95267	8.57627	7.89654	6.14238	6.52701	8.56911	9.19798	9.25703	6.15822	7.16803	6.57564	10.2091	7.67247	14.2777
ENSG00000181029	15.9596	8.38078	8.25642	10.7826	6.43921	8.06579	6.40249	5.87035	5.87994	10.9471	4.30229	6.91494	12.0063	19.0793	16.2676	11.4623	38.6599	28.0723	21.6016	6.82091	22.8599	10.5621
ENSG00000181031	0.868705	0.129421	0.292651	0.0849506	0.405433	0.156453	0.238362	1.67522	0.632587	0.131503	1.55493	1.07598	0.561264	0.0465664	0.0215599	0.602907	1.54312	0.859955	0.403719	0.000752165	0.444108	0.0763001
ENSG00000181035	7.83618	15.2161	12.9324	18.9921	13.7237	15.7713	16.8213	4.61783	5.36852	7.14211	8.96131	7.93109	7.03173	7.06851	11.0779	12.5308	10.7457	10.5373	5.62474	10.6765	2.85942	13.2848
ENSG00000181036	0.0129454	0.06829	0.112688	0.0523184	0.101588	0.337745	0.238777	0.0414893	0.0203146	3.32645	0.00163287	0.0458554	2.05582	0.00386736	2.68169	0	0.288336	0	0.0692093	0.0631225	0.0124816	0.0647251
ENSG00000181038	28.8247	17.9139	23.4514	22.5715	23.6063	23.4209	24.7486	19.9131	14.7689	24.9766	18.9792	19.0814	22.0972	26.4743	22.6322	20.7345	52.78	36.7351	39.3494	14.7091	14.0267	16.257
ENSG00000181045	3.95606	0.636816	0.862764	0.997202	0.631833	1.01252	1.13883	1.45112	1.82517	5.3286	4.24678	3.88136	1.34969	2.48039	2.51926	3.88904	3.18982	3.54285	2.38455	1.77198	2.00252	6.20502
ENSG00000181061	14.2191	9.24987	8.8077	11.3285	11.2914	9.70915	10.1768	12.219	13.9867	17.7088	10.428	21.7808	21.8056	13.5634	17.0993	10.1237	29.2721	16.7738	28.154	7.7793	26.7972	7.93191
ENSG00000181072	0	0	0	0	0	0	0	0	0.00219286	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181074	4.8094	0.126725	0.279433	0.166189	0.525651	0.228947	0.292339	4.32936	5.36723	7.20781	3.58109	3.21769	1.65242	5.26842	8.67271	13.9325	4.90686	8.72527	18.7615	11.8167	1.7684	8.93872
ENSG00000181085	0.00969816	0.0192936	0.0268877	0.0426082	0.047373	0.0636225	0.163305	0.0118408	0.00406064	0.0347015	0.0551283	0.0339178	0	0.0337517	0.0573451	0.0160189	0.152552	0.0156211	0.00813257	0.160178	0.0071273	0.0397544
ENSG00000181090	12.2612	34.1341	35.6089	28.9494	28.6343	31.2084	31.1598	15.1448	14.673	34.782	11.3229	15.1903	10.9078	28.5606	14.3451	24.6283	25.1624	18.8803	8.46865	21.7903	8.17634	25.3114
ENSG00000181092	0	0	0	0.00276734	0.00150979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181104	0	0.52279	1.66876	1.73565	0.367428	1.6909	1.30753	0.036502	0.16732	1.01658	0.00374181	0.00381625	1.07814	0	0.804355	0.0270354	0.0431508	0.0117408	0.0303096	0	0.0163986	0.0155083
ENSG00000181135	1.58956	3.762	3.96714	4.61285	3.91739	4.51964	3.97762	1.75696	2.12404	2.02581	2.11375	1.63208	1.58174	2.05238	2.99669	1.9315	2.16578	2.44726	1.43168	2.63069	1.46182	4.39816
ENSG00000181143	0	0.0915311	1.14889	0.381947	0.299093	0.153299	0.640868	0.00193497	0	0.00116948	0	0.00106207	0.000980165	0.000462689	0.019896	0	0	0	0	0	0	0.0010766
ENSG00000181163	48.273	68.2542	60.9608	68.8236	74.5818	66.4502	73.2583	67.8215	85.989	83.1889	73.8137	89.2773	107.5	64.7968	71.9649	47.5731	126.012	92.9809	195.643	78.9407	129.6	64.5248
ENSG00000181191	10.7842	8.05197	6.31159	6.39732	6.50499	6.04216	5.56945	6.42807	7.43854	8.51339	9.85164	4.07159	8.89456	9.24509	6.66336	7.06738	9.2223	16.5503	11.841	8.69756	10.686	12.3589
ENSG00000181192	15.6293	22.7687	16.9037	12.8963	15.3612	13.1898	17.5292	20.7271	19.804	27.6771	17.7555	25.1178	20.3954	16.611	16.7776	15.4077	17.2926	16.5685	14.9186	18.5354	8.02914	15.0669
ENSG00000181195	0	0.00760718	0.0154599	0.00369486	0.00403163	0.00777637	0.00407732	0	0.00792286	0.00247267	0	0	0	0	0	0.0063633	0	0	0	0	0	0
ENSG00000181215	0	0	0.00497153	0.00198029	0	0.0162545	0.00393349	0	0	0.0320285	0	0	0.00399857	0	0.0674537	0	0	0	0	0	0	0
ENSG00000181218	10.7449	3.12026	1.63843	4.17385	4.42988	2.97102	2.9615	0.102972	0.163119	0.847943	0.0339982	4.83583	0.358085	0.114313	1.33953	0	0.11202	2.85912	0	0.0182068	0.1115	0
ENSG00000181220	7.07963	4.94079	4.99504	4.84309	4.45462	4.59679	4.07221	7.05803	5.95449	6.60084	5.11299	5.72848	4.30939	10.6091	12.1506	9.47952	3.58203	3.29103	5.68847	7.67616	8.21266	7.44728
ENSG00000181222	110.533	178.14	126.159	120.554	109.321	112.419	114.805	72.4943	82.5251	61.6151	69.5198	84.4559	77.5704	115.489	91.9071	97.3541	60.9325	68.5749	49.4613	104.475	65.4105	89.5171
ENSG00000181234	0	0.00263873	0.0215945	0	0.0188089	0.00814657	0.0135547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181240	0.0201698	0.0709269	0.193163	0.21764	0.236576	0.161791	0.0763161	0.278756	0.0332001	0.211651	0.0132859	0.26586	0.0543629	0.0107321	0.0283559	0.0668844	0.353851	0.248485	0.0729916	0.0296454	0.0404346	0.235873
ENSG00000181264	0.0176888	0.0414517	0.0342107	0.0665716	0.0415052	0.0510929	0.0383393	0	0.0433216	0.0305801	0.0170031	0.798557	0.0721139	0.709134	0.827394	0.00246029	1.13568	0.176222	0.0482694	0.0145883	0.00746157	0.0317542
ENSG00000181273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181274	3.16417	10.4706	9.72396	8.63898	9.12053	9.85542	7.07859	9.83736	8.51196	5.43037	10.0994	3.98493	7.00111	6.94385	4.64041	5.26512	7.23142	8.31938	3.73447	5.12691	2.94767	6.58202
ENSG00000181284	7.37213	11.6192	8.64774	9.41119	7.68722	9.72475	7.78704	3.50512	2.17073	4.25618	2.35338	9.38257	4.00959	3.5877	3.85052	3.99203	9.09399	8.16157	6.97359	5.2002	9.51209	8.46394
ENSG00000181291	0	0	0.00874113	0	0.00607868	0.0029312	0.00614757	0	0.00398189	0	0.00331971	0.00162516	0.00937391	0	0	0	0	0.00513872	0	0	0	0
ENSG00000181315	2.7606	2.05336	1.97224	1.87098	2.27757	1.86613	2.0415	1.17991	1.34622	1.69919	2.11211	1.18113	1.94004	0.897723	1.12958	2.11701	3.61983	3.41385	1.98094	1.27677	1.13272	1.30557
ENSG00000181322	0	0.0137812	0.0196481	0.0326486	0.0252402	0.0302839	0.045299	0.0112686	0	0.00228546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165938	0	0
ENSG00000181333	0	0.00490088	0.0199866	0	0.00260604	0	0.0237026	0.00793355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181350	0.109638	0.480298	0.778685	0.657208	0.679011	0.566748	0.516872	0.216902	0.339397	0.438136	1.21478	0.477111	0.978347	0.171518	0.242729	0.0726096	0.260299	0.815831	0.216793	0.231998	0.119819	0.903102
ENSG00000181355	0.00102758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181374	0	0.0617692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181378	0.00217889	0.0024986	0.00126947	0.00121359	0.000662102	0.00127709	0	0.0262704	0.0134741	0.0016568	0.00433907	0.0065299	0.00204205	0.0144701	0.0246628	0.02352	0	0.00453826	0.0117158	0.0711972	0.00378208	0.0169346
ENSG00000181381	4.09509	0.54474	1.43816	0.530331	0.71667	0.780515	0.678183	4.68235	3.68907	6.73809	5.16897	3.70261	2.0737	3.96012	4.71826	6.77001	2.21379	3.41027	2.97428	2.9037	1.5731	4.16424
ENSG00000181392	1.29771	1.45696	1.91066	2.36287	2.24401	2.74158	3.04601	0.278785	0.544678	1.06281	0.601226	0.80768	0.634779	0.635632	1.29381	1.42669	0.798797	1.11773	0.974827	0.879257	0.410751	1.83055
ENSG00000181396	6.5306	3.52595	3.35871	4.09545	3.8106	3.65685	4.17422	4.42317	6.71336	3.63747	3.97406	6.2399	3.89619	4.15375	5.30517	5.32631	4.6658	7.02331	5.79067	4.48221	5.06169	7.80449
ENSG00000181404	2.35695	2.98908	1.3775	1.90594	2.33354	3.38899	3.42898	2.07282	1.53616	5.9447	3.27607	3.83791	3.85282	9.91332	7.47863	6.43158	2.74534	3.62804	9.09248	2.53593	6.37169	7.48662
ENSG00000181408	0.214959	0.0346693	0.0804951	0.142929	0.0410591	0.0542495	0.0570961	0.116246	0.631789	0.146896	0.210854	0	0.00791463	0.402381	0.361366	2.18356	0.210194	0.0175895	0.074924	0.0320218	0.0255504	1.83191
ENSG00000181409	0.0035126	0.0632898	0.0964028	0.0947844	0.0342806	0.0752862	0.0640579	0.00681202	0.0219867	0.192216	0	0.0484409	0.0215321	0.00183021	0.599696	0.272192	0.00402641	0	0.0618998	0.116365	0.00467718	0.410097
ENSG00000181418	0.0210812	0.666009	0.344767	0.579368	0.636534	0.665676	0.511381	0.0564418	0.0827508	0.0878689	0.0403115	0.0579451	0.0742176	0.0303896	0.0345258	0.0573918	0.0701991	0.00636676	0.0410905	0.361602	0.0668723	0.172317
ENSG00000181433	0	0	0.0719604	0	0	0.00909833	0	0.0131154	0	0.00289301	0	0	0	0	0	0	0	0	0	0.000588603	0	0
ENSG00000181444	0	0.194381	0.300121	0.12607	0.180867	0.212299	0.311628	0.0348979	0.0266548	1.60514	0.0324614	0.300386	0.998381	0.0165576	1.23056	0.0120621	0.118508	0.0732192	0	0.0238407	0.0243879	0.185934
ENSG00000181449	0	0.156323	0.0939476	0.0348141	0.0609718	0.100142	0.144553	0	0.0768786	0	0	0.0123493	0.00854768	0	0.00472253	0	0.00997391	0	0	0	0	0
ENSG00000181450	3.52168	1.71638	2.10631	1.94826	2.68837	2.29345	2.42982	6.30642	5.18528	4.12815	7.8546	2.38812	6.01651	2.60058	2.82134	5.5135	5.06565	3.93137	4.87077	3.67578	2.59262	2.66466
ENSG00000181458	0	0.00652146	0.0244611	0.0253969	0.0375314	0.036032	0.0233965	0	0.00301871	0.00213399	0.00253359	9.91597	0.0160968	0.00189726	0.00790523	0.000915287	0	0.00198743	0	0.00271359	0	0
ENSG00000181467	4.8752	5.21511	5.03918	5.97951	4.99266	5.47165	4.76173	8.37133	6.40987	7.97909	6.61059	9.50151	11.7212	3.89571	3.67598	3.21136	5.21671	7.91512	4.38573	5.10895	6.92681	4.36503
ENSG00000181472	21.3838	14.197	13.436	12.9534	13.0496	12.5476	10.6214	31.0356	27.0733	20.7477	28.3064	27.1874	27.2646	26.8615	20.2339	22.5393	12.6399	24.335	28.5212	21.3328	29.8496	22.3037
ENSG00000181481	17.3925	3.94418	3.42984	2.46046	3.44043	3.18939	4.87586	21.5875	10.9765	9.8258	13.8475	12.487	7.27827	6.03514	8.07387	10.7138	16.7647	10.9848	7.79381	12.0756	14.5339	6.62266
ENSG00000181499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181513	9.49231	4.03815	4.46195	6.24845	5.71888	5.4077	6.84254	4.17382	4.31458	7.82975	5.46001	5.26314	4.14804	6.00314	5.84565	9.93126	6.08242	9.25998	5.77964	7.86688	3.72549	10.167
ENSG00000181518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181523	17.4394	6.91129	7.62351	8.55785	6.16162	7.71455	9.21084	6.61936	11.4371	15.3621	12.9952	13.2284	5.15003	17.5047	23.001	23.0079	9.45583	13.3334	7.531	9.78301	14.5478	21.3384
ENSG00000181541	0	0	0.00481729	0	0.0049245	0	0.0101639	0	0	0.00308191	0	0	0	0	0	0	0	0	0.0111146	0	0	0
ENSG00000181544	0.776323	3.83426	4.61419	4.27563	6.48399	5.23355	5.04138	1.07364	0.799928	0.888089	0.80827	0.491488	0.81525	0.453077	0.729856	1.00788	0.770722	0.802117	1.68976	0.903538	0.482118	0.713957
ENSG00000181552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181555	40.0326	45.745	40.5074	40.0365	39.271	40.6147	38.0781	61.1918	61.4012	32.8381	65.2865	43.9204	43.3543	38.819	37.7833	46.5154	25.572	42.0773	49.0805	56.1055	65.021	39.0417
ENSG00000181562	0	0	0	0	0	0	0	0	0	0.00396614	0	0	0.0783157	0.0606502	0.104095	0	0	0	1.06132	0	0	0.273519
